id,id,name,screen_name,lang,match_name,match_ratio,followers_count,friends_count
21350,2239354195,Canlı TV Programı,canlitvprogrami,tr, ! Mentorluk Programi,61,245,335
21351,2717223517,Luke Stuart,__insperation__,en, ! SAP,60,47,796
21352,2712994968,hasan tokel,hasan_tokel,tr,Yusuf Ihsan Tokel,74,12,22
21353,2710370549,Osman Kemal Bayram,OsmanOsmnbayrm,tr,Osman Bayrak,69,2,16
21354,124159790,Melis Sökmen,melissokmen,tr,Melike Maden,70,6795,1275
21355,2427519959,Zeynep Hazar,hazarzeynep95,tr, ! Arge,68,71,127
21356,2590180702,mediha özel,OzelMediha,tr,Mediha Guzel,78,24,404
21357,445782825,Rafeek Ab,Rafeek_Ab,en,Rafeek Abrash,73,317,1201
21358,2593025657,beş kuruş,be5kurus,en,Betul Durmus,60,110,646
21359,191452486,şiirbaz,siirbazefendi,en, ! Cib,60,1,13
21360,906457069,NeyzenAhmetRasid,ahmetrasidkilic,tr,Ahmet Sirvan Kilic,73,58,82
21361,1246963260,Volkan Demir,volkan9493,tr, ! Dekan,54,26,838
21362,393930750,mehmet sait fakioglu,SaitFakioglu,tr,Sinan Bakioglu,69,85,323
21363,538347282,Elçin,KayitsizHallll,tr, ! Isif,68,163,342
21364,396518098,Tahsin Fırat ÇELİKEL,tfcelikel,tr,Mustafa Celikel,75,88,167
21365,229859824,Burcu Akpınar,brcakpnr,tr,Burcak Pinar,80,2960,362
21366,2421985354,yolcu,yolalanyolcu1,tr, Lcv -,60,367,1499
21367,2388078098,Şiir Şehirde,siirsehirde,tr, Sehir Sehir,73,4,17
21368,2387959530,azad Koruyucu,azad_koruyucu,tr,Ahmet Kursad Koruyucu,69,34,273
21369,2374038446,enes koçoğlu,enesseydi,tr,Enes Seyfullah Ayhan,70,3,13
21370,332732261,Kübra Kucur,nevafitab,tr,Najib Taleb,60,65,265
21371,444466352,Şükrü Çendik,SukruCendik,tr,Sukru Emin Kaba,62,11,15
21372,2359673632,Larry,burcu9558,tr,Burcu Ataseven,61,1,5
21373,808637754,Gülnur Çulhacı Şahin,gulnur1970sahin,tr, 1917,68,18,31
21374,2376305447,hesap,mikrofonisehir,tr, Sehir FM,69,13,54
21375,2356311749,Off Topic,offtopicfm,tr, Fatos Kilic,48,22,9
21376,2317776786,Kübra.,HKubraBali,en, Kubra Saygili,70,152,81
21377,519781631,Nurcan Arısoy Okur,hayalet3234,tr, Hale Sert,50,29,69
21378,334192415,Serhad,espritlibre34,tr, ! Cib,60,129,300
21379,2276764891,Schrodingering,Schrodingering,tr, ! HR,90,110,312
21380,394220255,ibrahim yeniay,ibrahimyeniay1,tr, Ibrahim Senay,81,8,22
21381,932256949,kimbilir,45UM16,en, Doğu_116 No.lu Sınıf,45,22,49
21382,1635261138,Tuncay Şahin,Tuncay1907__,tr, 1917,68,247,554
21383,1365615656,tasavvur,tasavvur_,en, Svs -,60,39,321
21384,438546587,Oğuzhan ERAYDIN,eraydinn,tr,Asim Enes Eraydin,84,18,28
21385,2175747224,karavan,karavan_7,tr, Fikriye Karaman,68,78,164
21386,339283078,TTD,TaTaDA03,tr,Nihal Vatandas,60,19,158
21387,779025084,merve çakır,1453_nur,tr, ! HR,45,4,21
21388,1198699236,Pope Gelasius,PopeHazretleri,en, ! Arge,68,1,23
21389,2180881836,tır öl,tir_ol,tr,Nesibenur Satiroglu,75,0,10
21390,2174395033,Hasan Hüseyin HONLUK,HasanHseyinHONL,tr, Hasan Huseyin Ozmen,76,2,10
21391,2171062028,taharriyi hakikat,tahariyihakikat,tr,Taha Ayhan,63,1355,1829
21392,597666190,Hanife,hnftkr,tr,Tzachint Kourou,60,241,431
21393,349688066,sami kalfaoglu,mimarsami,tr,Abdallah Ammar Amin Rezeq Masri,70,382,464
21394,344162832,Esma Güney Güneş TR,esmagny1,tr,Esma Guney,78,980,3974
21395,1961512994,Take It Away Honey,tiahmusic,tr,Fatih Mus,67,7,12
21396,1919641735,Ali Süleymanoğlu,alisuleymanogl,tr,Mucahit Suleymanoglu,76,150,398
21397,1680515550,çağrı eren ünal,cagrik12,tr,Ismail Cagri Kara,68,3,11
21398,294702729,aslihan,Aslihanerkisi,tr,Aslihan Karsli,74,10319,693
21399,531509972,Beyza Karaca,merhabanam,tr,Merve Bayram,64,118,223
21400,1690226360,HAKAN KADİR BALTA,hahakanBalta,tr, ! Kaib,68,20,207
21401,512464799,Fatma Onbasi,FatmaOnbasi,tr,Fatma Subasi,78,90,283
21402,100819612,Ayşenur ÇALIŞKAN,girller,en, Şehir Üniversitesi (İnsan ve Toplum Bilimleri Fakültesi),64,3,18
21403,1377967111,Abdullah Temizyürek,temofset,tr, ! SEP,60,308,174
21404,720135230,dilek başkır,dlkbskr,tr, YBS,60,49,164
21405,716317814,Hümeyra Korkmaz,HmeyraKorkmazz,tr,Hediye Sumeyra Korkmaz,80,125,480
21406,223995534,Kübra Kuzuoğlu,kkuzuoglu,tr,Sabri Kusukoglu,70,81,296
21407,1628783389,asiyan nayias,asiyan__,tr, Hukuk Asistan,60,0,2
21408,1628625318,Mehmet altuntas,Mamedaltuntas,tr,Muhammed Efe Altuntas,76,0,16
21409,1628648834,dilek başkır,dilek_bakr,tr,Sidika Dilek Arikan Meydan,63,1,16
21410,288761680,Ufuk Çakıoğlu,ucakioglu,tr,Elif Cakiroglu,80,134,194
21411,201387689,F.M,mrvyksk,tr,Meryem Eksik,63,135,207
21412,1615750717,Muleta,muleta_se,tr,Melike Tas,63,1,8
21413,1224218762,Ömer Suat KESEBİR,Prensofpersia,tr, ! SAP,60,22,229
21414,703954759,Arife camdal,ACamdal,tr, Academia,67,17,110
21415,389652275,Burhan IŞIK,ISIKBurhaN,tr,Nurdan Isik,72,457,727
21416,868134272,Kübra Akat,kbrakt1,tr,Kubra Akat,71,50,91
21417,160188040,Hasan Pehlivan,hasanpehlivan87,tr,Hasan Pehlivan,90,136,174
21418,345037706,asih ruh,mahmuthuseynyas,tr,Mahmutcan Sensoy,65,171,948
21419,702922574,Gökhan Baysak,Gokhan_baysak,tr,Gokhan Kaya,75,72,84
21420,105773923,ZAFO,zaferdeger,tr,Zafer Ergen,76,153,508
21421,433678290,Hybrid Albino,alperen_kayalar,tr,Alperen Kagan Kara,73,32,393
21422,1249590522,Elifnur Akpınar,AkpnrElif,tr,Ezel Elif Cakir,67,33,153
21423,617079203,ozanmeliskeran,MelisCrnTUNCAYY,tr,Melike Tuncay,71,275,891
21424,343282757,Bilal Yaşar,BilalYasar_,en,Bilal Yazar,82,178,361
21425,77757566,SaplaSaman,SaplaSaman,tr, ! SAP,90,181,521
21426,316687028,Mehmet Doğanay,ProfessionaL_61,tr, Svs -,60,87,563
21427,1166412223,Eda Kaplan,EdaKplan,tr,Eda Kaplan,89,107,257
21428,1349305796,.......,OZAYDINGRUP,tr,Begum Aydin,61,118,1304
21429,1331246592,Jale Fan Club,Jale_fan,tr, Asya Leman Saniturk,56,233,1028
21430,1303797714,Seslendirme Dublaj,seslendirme,tr, Bilgilendirme,67,554,1813
21431,1223272645,SeyhanGüler,SeyhanSultan11,tr,Seyma Nur Altan,69,387,1859
21432,931879137530318853,İHÜ Münazara ve Düşünce Kulübü,ihumunazara,tr, Munazara Club,71,41,67
21433,1577566716,Çağlanur Özhan,CaglaOzhan,tr,Caglanur Ozhan,83,54,94
21434,288974820,Ebrar Yaman,EbrarYamn,tr,Ebrar Yaman,90,256,132
21435,928006280815529986,Leroy Sanane,ipeeegk,tr,Hayri Onur Ipekesen,64,28,54
21436,931043177041195008,Yusuf YILMAZ,YusufYI53095432,tr, YBS,60,81,218
21437,339133152,Fırat Gül,pseudoxmessiah,tr, ! Some,68,257,202
21438,2219611015,BilgiMünazara Kulubü,bilgimunazara,tr, Munazara Club,66,229,53
21439,781857986419499008,Özyeğin Münazara,OzuDebate,tr,Ozlem Bahtisen,61,35,89
21440,826686878103519232,Marmara Münazara,Mmunazara,tr, Munazara Club,73,63,81
21441,4919173457,İZÜ Münazara,izu_munazara,tr, Munazara Club,68,412,221
21442,2840456232,Medaim Yanık,medaimyanik,tr,Cuma Yanik,67,4795,278
21443,1222588800,KHasMunazara,KHasMunazara,tr, Munazara Club,64,46,33
21444,2731091005,Kocaeli Münazara,KouMunazara,tr, Munazara Club,71,136,71
21445,3012247479,ACU Münazara,AcuMunazara,tr, Munazara Club,79,33,24
21446,2456227202,MPAL Münazara Kulübü,MPALmunazara,tr, Munazara Club,68,200,217
21447,470165315,Heart of Europe DT,HeartofEuropeDT,en,Hacer Sartepe,57,814,2769
21448,2889085649,Ticaret Münazara,ticaretmunazara,tr,Irem Naz Saral,69,102,52
21449,765916122,CZDebateSociety,CZDebate,cs, Webmaster,59,1093,3051
21450,2833321205,Hacettepe Münazara,HuMunazara,tr, Munazara Club,74,106,60
21451,2259488689,Sabancı Münazara,SUMUNAZARA,tr, Munazara Club,74,95,42
21452,1954821204,Ankara Münazara,ankaramunazara,tr,Maral Cankaya,64,62,24
21453,1271990058,EvyapMünazara,EvyapMunazara,tr, Munazara Club,62,9,20
21454,2285570654,Geribildirim Blog,gbildirimblog,tr,Ebru Yildirim,62,114,104
21455,827850738,ODTÜ Münazara,odtumunazara,tr, Munazara Club,68,433,25
21456,217910911,E.Ü. Münazara Topl.,egemunazara,en, Munazara Club,67,80,98
21457,195454234,Pamukkale Münazara,paumunazara,tr, Munazara Club,71,145,32
21458,1162771147,İstanbul Münazara,IUmunazara,tr, Munazara Club,74,180,131
21459,964859113,Boğaziçi Münazara,debateboun,tr,Seda Tosun,60,804,82
21460,288705307,Meridyen Derneği,meridyendernegi,en, Metin Dede,63,4442,12
21461,2882617913,Üsküdar'ın Gençleri,uniusgem,tr,Gizem Cunus,70,3480,1014
21462,1897629427,Münazara Haberleri,MunazaraHaber,tr, Munazara Club,69,85,5
21463,1304151216,Türkiye Münazara,turkiyemunazara,en, Rukiye Ucar,62,109,81
21464,1026413562,Çankaya Münazara,cankayamunazara,tr,Maral Cankaya,75,184,29
21465,562056838,Marmara Münazara,MarmaraMunazara,tr,Mahmut Ramazan Ertas,63,157,71
21466,566103031,Yeditepe Münazara,7tepemunazara,en, Munazara Club,62,379,89
21467,1261746860,Eleştiri ve Münazara,SsuEMK,tr,Ahmad Mahfood Assem,66,157,175
21468,1360822106,Logos Münazara,LogosMunazara,tr, Munazara Club,66,129,288
21469,1024941884,Atatürk Münazara,AtaMnazara,tr,Haraoui Fatma Zohra,63,43,30
21470,541677189,SDÜ MÜNAZARA,SduMUNAZARA,tr, Munazara Club,71,197,105
21471,399315575,SelcukMunazara,SelcukMunazara,tr, Munazara Club,70,101,64
21472,1486766606,Umut Şahin,umutt_sahinn,tr,Umut Tas,68,148,285
21473,787390785410990080,Beşiktaş Kız AiHL,besiktaskAihl,tr, ! Kaib,68,357,659
21474,953269539940323328,Münazara Türkiye,munazaratr,tr, Munazara Club,70,281,255
21475,116526522,bekir tonga,btonga,tr, Bologna -,62,192,1090
21476,946447188489629696,BavuMünazara,bavu_munazara,tr, Munazara Club,66,23,89
21477,944132351424192512,Gazi Üniversitesi Münazara Topluluğu,GaziUniMunazara,tr, Munazara Club,61,26,40
21478,315140072,özgür cengiz,ozgrcngz,tr,Ozge Eren,59,181,948
21479,920043572208046080,YÜ Münazara Kulübü,Yumunazara,tr, Munazara Club,74,15,53
21480,908817275003789313,Muhammed Rıza ŞENLİKCİ,MrSenlikci,tr,Zeynep Senlikci,72,26,257
21481,850497138849185792,Nilüfer Uysal,uysa_nilufer,tr, Aysin Ilter,61,14,137
21482,2317489586,Ceren,cerenisvarlar,tr,Zeren Uysalar,69,326,167
21483,842816900690337792,hava öğüt,hava_ogut,tr,Havanur Korkut,61,110,463
21484,4784468514,Yunus Toraman,Toramangiller3,tr,Orhan Guler,64,403,2282
21485,826753043379187712,the Human,yngcrw,tr, Justin Crawford,60,1,152
21486,610360450,serkan beriş,SerkanBeris,tr, ! Dekan,72,50,478
21487,968789162,Yusuf KARABULUT,YusufKARA5CC5,tr,Yusuf Kabakci,69,51,97
21488,432501346,mkoca,mkocca,tr,Behram Koca,75,232,141
21489,769684504852267008,Fatih,fatihydnn,en,Fatih Duran,70,31,590
21490,1678583772,Hasan  Tüm,hn_ner,tr,Hanne Betul Bolluk,62,31,1085
21491,3155437694,.....,A09876b5432,tr, 1917,45,10,25
21492,2211414140,Süleyman Eldeş,suleymaneldes,tr, Suleyman Elik,77,55,139
21493,2755934753,Tuğçe Koç,tugcekoc96_koc,tr,Tugce Karakoc,67,1446,3212
21494,340849681,ahmet 915,jsunbs,tr, Msn -,60,0,3
21495,789487664944779264,kecicafe,kecicafe,tr, ! Cib,60,47,1031
21496,4255581659,Nilüfer Nur UYSAL,melissa_uysal,tr,Melisa Yalin,72,54,178
21497,700412056625872896,Ferat Gümüş,FeratGm47,tr,Zafer Altug Sayar,60,83,317
21498,728211167454367744,Gregor Samsa,mrsgregorsamsa,tr, Msn -,60,30,354
21499,735907637456474112,Türkiye Münazara,turkishdebaters,tr,Dreamers .,68,9,36
21500,708990606618578944,ISSTanbul'16,isstfest,tr, S Test,71,288,1382
21501,2847438261,Bezmialem Münazara,bvumunazara,tr, Munazara Club,71,166,82
21502,862990231,Bekir Yıldız,bekiryildiiz,tr,Ebubekir Yildiztas,83,185,260
21503,4833617901,Arıkdoruk Öymen,OymenAr,tr,Hayri Cihan Goymen,75,348,3940
21504,4836073558,Esra379,Esra3792,tr, ! SAP,60,3,81
21505,255926785,k.dılşat kısabacak,dlsdksbck,en, sbb -,60,3,45
21506,366619307,~,Be_TheGoddess,tr, Svs -,60,264,1361
21507,4594207282,Akdeniz Münazara,aumunazara,tr, Munazara Club,74,138,387
21508,2236918371,Zeynep Eyvaz,zeynepeyvaze,tr,Zeynep Yavuz,75,367,440
21509,4307061801,"Daktilo,org",daktilomedya,tr, ! Some,68,24,141
21510,2364321368,H I Z I R . . .,hhzzrrr,tr, Zerrin Yildiz Cavdar,49,908,4963
21511,1219142066,merve özçelik,276merve,tr,Merve Bas,59,20,30
21512,3683908457,BURAKHAN SERT,yusufburakhans,tr,Yusuf Burakhan Sert,85,38,69
21513,3228591101,Ece Yiğit,TheDrunkestein,tr,Harun Tekin,64,68,38
21514,3401407990,sevim eyüpoğlu,sevimey,tr,Sevim Erdem,77,102,121
21515,280017476,Aleyna,aleynakiraslan,tr,Aleyna Kirarslan,93,206,336
21516,4003413551,KO-MEK Mevlana,KOMEKMevlana,tr, ! Some,68,724,3287
21517,3963606832,ÖzÜ Münazara,OzuMunazara,tr, Munazara Club,71,12,32
21518,3715101015,Hatice Çarboğa,CarbogaHatice,tr,Hatice Armagan,70,107,292
21519,3555135975,İşimiz Eğitim,egitim_isimiz,tr, ! Isif,68,18,164
21520,184518931,yarenciye,fatmayaren,tr,Fatma Beyza Eren,77,184,1733
21521,2472529116,ÜGM Siyaset Düşünce,siyasetvdusunce,tr,Sevde Uzun,63,1274,3020
21522,473264265,Nurmelik Özipek,ozpknrmlk,tr, ! MLL,60,168,270
21523,2456169823,birveikiveüc,birveikii,tr,Bahri Kicik,60,127,733
21524,2944148141,Murat ÇELİK,muratesracelikk,tr,Murat Er,79,20,525
21525,1020030342,Sümeyra Hallaç,SumeyraHallac,en,Sumeyra Kalkavan,69,173,1143
21526,459720402,b,retweetsonucsuz,tr, Msn -,60,1364,445
21527,1098807475,zem zem,cezbelerdeyiz,tr, Yuce Zerey,61,5,36
21528,280536124,Bekir Öner Çiloğlu,Bkrciloglu,tr, BK,90,204,265
21529,3081861819,Esra Çetin,esra_cetines,tr,Omer Cetin,64,0,206
21530,351936417,Alparslan yavuz,alp_yavuz,tr,Talha Yavuz,70,164,710
21531,2592739161,argumentum,freedebater,tr, Webmaster,60,10,69
21532,3086875007,etkinlikduyuruları,kulupetkinlik,tr,Alper Gulkilik,59,205,1013
21533,1284044234,Ekin Güngör,ekin_gungoor,tr,Hakki Gungor,67,285,612
21534,3049447909,İbrahim Edhem,gunlukizlence,tr, Gulsun Gencer,62,11,147
21535,1599141798,nes,nslhnsrkn06,tr,Neslihan Keskin,62,91,469
21536,331780851,HABİBE İMRE,hhimree,tr,Ibrahim Enes Niziplioglu,64,44,469
21537,249145468,İlayda Akça,illlaydaaa,tr,Ilayda Uyan,67,271,595
21538,394584472,Hilmiye Manioğlu K.,HilmiyeManioglu,tr,Meryem Kadioglu,67,18,147
21539,2806222448,Ham Adam,hamadam18,tr,Mohammad Amir Madwar,70,36,744
21540,2927535959,KAMİL BEYAN,kamil_beyan,en, ! Kaib,68,281,683
21541,1273033026,Mustafa Ökmen,okmenmustafa,tr,Mustafa Taha Bilmen,71,191,457
21542,2328928084,larry bird,bird_by,tr, EBYS,51,3,135
21543,2924769794,Elif Öztürk,bidikshowtime,en,Humeyra Bildik,56,45,144
21544,2242924092,Fatih Öksüzoğlu,fkoksuzoglu,tr,Furkan Orucoglu,62,112,423
21545,1923991771,Yeni İklim,Yeni_iklim,tr,Mustafa Yenilmez,60,33,435
21546,618861089,Mehmet Temur,TemurMehmet,tr, Mehmet Aytimur,76,150,112
21547,2482802190,YBU Münazara,ybu_munazara,tr, Munazara Club,68,17,32
21548,2458514407,Özel Servergazi Lise,servergazimnzr,tr, Msn -,60,33,41
21549,2384334542,seda çankaya,sedacankayaa,tr,Eda Can,77,16,61
21550,118057879,Berkay Selcuk,berkayselcuk,tr, Selcuk Sarikaya,70,204,890
21551,1058856319,ÇAĞDAŞ DRAMA DERNEĞİ,cddgenelmerkez,tr, ! Bellek,60,2938,3997
21552,1162458133,Melda Eren,ErenMelda,en,Seda Eren,74,94,92
21553,279675241,Mert Yıldıran,mertyildiran,tr,Omer Yildirim,72,30,391
21554,2252266058,İTK BÇK Anadolu Lise,ITKbuyukcigli,tr, ! Cib,60,24,54
21555,337174745,Rabia Aktas,Philosophiaktas,tr, ! Philosophy,81,62,148
21556,2244260324,Münazara Kuloğlu,KulogluMunazara,tr, Munazara Club,67,10,11
21557,406387232,Tekin Düz,tekinduz,tr, Mehmet Aytekin,69,243,728
21558,482231468,Mehmet Raşit EREN,mrasiteren,en,Murat Erkan,67,63,128
21559,407337750,İsmail Doğan,isml_dgn,tr, ! MLL,60,33,267
21560,121529420,Senem Koç Bakan,senem74,en,Ayyuce Senem Karakus,71,43,115
21561,201820593,AlperCalapkulu,AlperCalapkulu,tr,Alper Ulug,67,77,164
21562,99155243,Özlem MUTLU,ozlemmutlu_2012,tr,Ozlem Oz,56,157,248
21563,78362287,Ozan Kublay,ozankublay,en,Kubra Hozan,72,291,915
21564,325640238,Mert Can Bayar,MertCanBayar,en,Omercan Kacar,72,265,825
21565,1288806876,Yelda KANTARCIOĞLU,Yelda_Kant,tr, Yelda Kahvecioglu,63,54,157
21566,1392245000,:(,Following2222,tr, ! MLL,60,1,12
21567,390976445,Esra Çulcu,esraculcu,tr,Esra Kucuk,74,170,402
21568,414284639,Taha,tahailbk,tr, BK,90,197,162
21569,534363833,belgin kuruoglu,belginkuruoglu,tr,Sevginur Kolcuoglu,69,112,126
21570,928134109,Emre Kaplan,ylmdk,tr,Esra Caylak,60,171,1109
21571,712302379,monurşah,mo_sahin,tr,Gorkem Sahinoglu,68,498,609
21572,853736221,Selim,AhmetSelimErbas,tr,Ahmet Selim Burak,75,140,168
21573,474165039,ozgectn,ozqe_07,tr, Doğu_407 No.lu Sınıf,51,165,312
21574,1128382363,Necmiye Aydın,Necmiyeaydn,tr,Rukiye Aydin,61,265,241
21575,631152704,TWlTTER,luis20092007,tr, ! Clubs,54,237,4491
21576,166331002,Yavuz SAVAŞ,yavuzsavas,tr,Yasar Arvas,67,153,314
21577,927349561,oğuzalp koyuncu,OuzalpK,tr,Fikri Ertugrul Yavuzalp,69,32,59
21578,229513735,Burçin,burcinkevser,tr, Burcu Sever,70,305,259
21579,28881656,ozan sahal,zzytds,en,Ali Izzet Bulbul,51,186,295
21580,245711631,Gökhan Kabacaoğlu,gkabacaoglu,en,Tugba Cakaloglu,69,158,261
21581,467721843,ihsan yılmazlar,ihsanylmazlar,tr,Ihsan Yilmaz,80,258,598
21582,889546236,İzmir Münazara,izumunazara,tr, Munazara Club,71,62,20
21583,577988439,Can Haldenbilen,haldenbilencan,tr,Hale Unzile Ercal,65,280,1131
21584,355178655,Berkay Ozludil,bozlari,en,Elif Busra Bozali,69,87,130
21585,192589810,tufan aşık,tufan_asik,tr,Ferzan Asik,67,90,274
21586,391547002,kemal,kemalalpaslana,tr,Mehmet Alpaslan Ayan,65,69,154
21587,126473349,selahattin yaman,selahattinyaman,tr,Selahattin Kaplan,81,157,337
21588,556839968,SASAN ÇAYIRBAŞ,churchil150,tr,Buyar Cahili,52,258,1626
21589,431832366,Medeniyet Kulübü,MedeniyetKlubu,tr,Edebiyat Kulubu,76,9,20
21590,565515531,kirmizisever,krmizirujlaneti,tr, Intranet -,56,51,140
21591,75730832,Serhat Cengiz,serhat_cengiz,tr,Sulenur Cengiz,67,357,567
21592,566164649,Umut Mert,UmutMert14,tr,Umut Mise,63,0,16
21593,566164744,Ahmet Tunç,Ahmettunc12,tr,Ahmet Ertuc,73,0,8
21594,554631009,minik bir kedicik RT,minik_kedi_RT,tr, Msn -,60,279,1070
21595,110856742,Hüsnücan AĞBAY,hsncngby,tr,Hasancan Gurbuz,61,253,391
21596,194228463,Zeynep Balkaş,mzbalkas,en,Meric Balkas,70,141,252
21597,184591420,F Sebile,fsebile,en, Fen Bilimleri Enstitüsü,64,107,94
21598,142751421,Begüm Uğurgel,Melodia_B,en, Media Club,63,215,161
21599,260931036,.,suleyld,tr,Sule Aydin,71,248,346
21600,3795163175,Zeynep altunbaş,islamicgarden,tr, ! Arge,68,25,138
21601,2169133832,Genç Akademi Kulübü,GencAkademiK,tr, Kadem,90,85,360
21602,117449680,Kemal İKİZOĞLU,ikizoglukemal,tr,Irem Ikizoglu,73,1100,2341
21603,360915696,unigem,unigem,tr,Cigdem Gundem,66,565,182
21604,2334537406,yesimaktunc,yesimaktunc,tr,Esra Tunc,70,1,15
21605,1550707039,Mehmet Özel,Mehmetozel42,tr,Mehmet Ozbey,75,30,138
21606,546265034,nuray korkmaz,KorkmazNuray,tr,Onur Korkmaz,79,60,319
21607,1067975006,SANAT_ART,_sanat_art_,tr,Sercan Atar,64,132,399
21608,1011441320,SENTEZ SANAT,SENTEZSANAT,tr, ! ENTP,68,395,1662
21609,431944118,park hee byul,HeeHeebyul,tr, EBYS,68,3,22
21610,360487849,Meral Yeşil,meralyesil,tr,Tayyip Omer Yesil,76,430,1185
21611,753045012,Şehir Gezi Kulübü,sehirgezikulubu,tr, Sehir Tarih Kulubu,73,113,127
21612,858444828,gökhan ,baaalkangokhan,tr,Gokhan Alkan,81,4,82
21613,58801306,yesyesyo,emrdrax,tr, Didem Ardali,64,57,354
21614,550373821,Sevgi akyol,akyol_sevgi,en,Sevgi Kose,64,2,13
21615,36346817,ERGUVAN,Erguvann,tr,Seyfettin Enes Erguven,72,106,515
21616,480509756,twitteerhangi,twitteerhangi,tr, FIT FIT,57,484,1625
21617,451901333,Hanım Hanımcık,Hanim_Hanimcik,tr,Hana Zimcikova,64,154,462
21618,1632426716,Alaattin Çağıl 🇹🇷,AlaattinCAGIL,tr,Cagla Altindag,67,3182216,1366346
21619,845706076423118850,Ali Furkan Ak,AliFurkanAk97,tr,Ali Furkan Ak,85,38,139
21620,917209869807124482,Fettahoğlu,mehmetakifkck,tr,Mehmet Akif Kucuk,87,201,181
21621,912805924171059202,ayşem.,ppulays,tr,Kurulay Sagidollayeva,64,188,109
21622,894512681360797700,Ahmet Kumtemir,kumtemir_ahmet,tr,Emira Ahmeti,69,17643,17746
21623,3230139328,handes,handesaa,tr,Hande Sag,82,407,234
21624,943787519765774337,Damla,thedamss1,tr, Msn -,60,209,7
21625,811365199852818432,be quiet please,Yedekhesap26266,tr, ! SAP,90,726,1173
21626,946264000387526656,gülümse,not_gulumse_,tr, Msn -,60,2519,2294
21627,2679841786,SDA.,SDASLANER,tr,Sedanur Aslaner,75,113,112
21628,937220468351946753,hoca 🇹🇷,la_galibe_i4,tr, ! Kaib,68,397,186
21629,944514346629189632,Sıradan Adam,siradanmann,tr,Esra Yaman,67,550,474
21630,243899097,Abdulhamit Yılmaz,AHamitYilmaz,en,Abdulhamit Yilmaz,83,2546,376
21631,709253306581909504,Ertuğrul Özcan,atilla3452,tr, ! MLL,60,9898,9683
21632,943261393427582988,Meral Günendi,MeralGunendi,en,Esra Guneri,70,4049,3912
21633,951450948,Bogac Official,BogacGunendi,tr, ! Guvenlik,60,3732,1855
21634,3851377996,HİLAL,gokyuzumbenimm,tr, ! Yurutme,64,2230,2493
21635,949953477110792192,#İNTİKAL,IntIkaII6,tr, ! Kaib,68,1085,963
21636,804417942427287552,emre çakır,emr_ckir,tr,Eyup Kaan Demirkiran,64,1150,1043
21637,2893440874,yine haklısın.,delicesineben,tr, Ches,68,3534,3986
21638,932017670836441093,Merve Nur Kurtboğan,nur_kurtbogann,tr,Oguzhan Kurt,59,2776,275
21639,4142291123,NUR,Siyahvari0,tr,Salih Sari,60,778,1092
21640,922863502116753408,🇹🇷Osman ARI🇹🇷,omegawashere1,tr, ! Some,68,1937,1807
21641,747362147273945088,Damla,thedamss,tr,Aden Ahmed Assoweh,68,1538,270
21642,798825557064499200,Vecihe Yavuz,vecisyvz,tr,Vecihe Yavuz,70,179,47
21643,1935429498,Ticaret Konsey,TicaretKonsey,tr, ! Arge,68,1693,149
21644,2902719581,YeditepeKonsey,7TepeKonsey,tr, ! SEP,60,658,83
21645,1140869882,Hilmi Türkmen,hilmiturkmen34,tr, Filiz Turkmen,74,42688,533
21646,1264579573,EÜ Öğrenci Konseyi,ogrencikonseyeu,tr,Ogrenci Konseyi,87,2477,78
21647,703931480,Bilal İşgören,Bilalisgoren,tr,Bilal Nebi Gorgun,69,1631819,1711546
21648,846303127,Arzu,BidinleSen_,tr, Msn -,60,1147955,513665
21649,940509130904793088,AktifOl,aktif_ol,tr,Ahmed Fahreddin Baktiroglu,68,66,324
21650,3432762779,Hatice Çimen,CimenHtc,tr, ! ENTP,68,33,183
21651,925012738799292416,FİZİK TEDAVİ DERSİ,FIZIKTEDAVIDERS,tr, FIT FIT,57,46,302
21652,902949942486020110,cumhurbaşkanı adayı,cbadayikorkmaz,tr,Ali Korkmaz,72,461,3760
21653,910633838,-,Ampdourachman,tr,Ampdourachman Veli Amet,90,55,54
21654,903667029965713409,Ahmed Furkan Balta,ahmedfbalta,tr,Ahmet Furkan Balta,70,10,95
21655,464042364,Hüseyin Göçek,HseyinGek,tr,Huseyin Gocek,82,163,288
21656,2608298619,emir kadioglu,KADIOGLUKD,tr,Meryem Kadioglu,80,268,563
21657,874903726380769281,Karaca Restoran,KaracaRestoran,tr, ! Arge,68,47,800
21658,2819500581,jamr,jamiroquai77,tr,Anis Rouis,55,1,55
21659,851897013889269760,Deniz Gençtan,GenctanDeniz,tr, ! ENTP,68,32,154
21660,849889360010989568,Can Alp,CanAlp19568206,tr, ! SAP,60,13,90
21661,813382396963913728,Alim ÇELİK,alimelik14,tr,Ali Ozcelik,67,155,1938
21662,3603817048,Gazi Şeker,gaziiseker,tr,Mahmut Gazi Seker,81,105,223
21663,762975238002966528,Mehmet Fatih Korkut,Korkut__Fatih,tr,Fatih Er,69,143,257
21664,811248142985392129,aliraza,alirazabaloch00,en-gb, Asli Abak,60,4,181
21665,121209720,Ceren LaZ KıZı,Ceren_GS,tr,Hacer Zengin,68,10481,10620
21666,340353748,Sibeyza,Sibeyza,tr,Beyza Asik,78,34,57
21667,753174625069174784,Sema Oynak,OynakSema,tr,Semanur Konuk,61,11,44
21668,317047478,eda tan,eda_tan,tr,Seda Tolan,71,76,2283
