id,from_user_id,to_user_id,formation
4869,1557670820,1222491402,{'2018.05.08': True}
4870,1560838424,1222491402,{'2018.05.08': True}
4871,1561066574,2612870692,{'2018.05.24': True}
4872,1562389214,106086098,{'2018.05.08': True}
4873,1562628360,2360133031,{'2018.05.08': True}
4874,1562628360,3421922319,{'2018.05.24': True}
4875,1562679025,162310009,{'2018.05.24': True}
4876,1563324960,106086098,{'2018.05.08': True}
4877,1563324960,1666891914,{'2018.05.08': True}
4878,1563324960,4415560576,{'2018.05.08': True}
4879,1565060294,3892757176,{'2018.05.08': True}
4880,1566799562,106086098,{'2018.05.08': True}
4881,1570413997,2545544532,{'2018.05.08': True}
4882,1570496725,106086098,{'2018.05.08': True}
4883,1570496725,995806488,{'2018.05.24': True}
4884,1570536104,106086098,{'2018.05.08': True}
4885,1570536104,1666891914,{'2018.05.08': True}
4886,1570536104,2207630876,{'2018.05.08': True}
4887,1570652671,106086098,{'2018.05.08': True}
4888,1570652671,737056442,{'2018.05.08': True}
4889,1570652671,995806488,{'2018.05.24': True}
4890,1570652671,1666891914,{'2018.05.08': True}
4891,1570652671,3064906390,{'2018.05.08': True}
4892,1571223625,1537318436,{'2018.05.24': True}
4893,1578003024,47148388,{'2018.05.24': True}
4894,1580171274,162310009,{'2018.05.24': True}
4895,1580506741,32660008,{'2018.05.24': True}
4896,1580506741,1536995378,{'2018.05.08': True}
4897,1580623872,995806488,{'2018.05.24': True}
4898,1583430396,2612870692,{'2018.05.24': True}
4899,1584113976,2743729859,{'2018.05.24': True}
4900,1584803365,1400588754,{'2018.05.24': True}
4901,1584916188,106086098,{'2018.05.08': True}
4902,1584916188,995806488,{'2018.05.24': True}
4903,1584916188,1537318436,{'2018.05.24': True}
4904,1584916188,1979040049,{'2018.05.08': True}
4905,1584916188,2612870692,{'2018.05.24': True}
4906,1591148562,2612870692,{'2018.05.24': True}
4907,1592012737,106086098,{'2018.05.08': True}
4908,1592012737,162310009,{'2018.05.24': True}
4909,1592012737,4576344862,{'2018.05.08': True}
4910,1593415219,106086098,{'2018.05.08': True}
4911,1593415219,443551180,{'2018.05.08': True}
4912,1593415219,609301446,{'2018.05.08': True}
4913,1593415219,737056442,{'2018.05.08': True}
4914,1593415219,1110823566,{'2018.05.08': True}
4915,1593415219,1222491402,{'2018.05.08': True}
4916,1595795366,2360133031,{'2018.05.08': True}
4917,1595795366,2940722500,{'2018.05.08': True}
4918,1596300691,450639507,{'2018.05.08': True}
4919,1596300691,630367566,{'2018.05.24': True}
4920,1597201580,106086098,{'2018.05.08': True}
4921,1597307136,1536995378,{'2018.05.08': True}
4922,1598300305,333528691,{'2018.05.24': True}
4923,1599652974,174415744,{'2018.05.08': True}
4924,1599652974,630367566,{'2018.05.24': True}
4925,1599652974,1537318436,{'2018.05.24': True}
4926,1599652974,2612870692,{'2018.05.24': True}
4927,1599652974,2749898057,{'2018.05.24': True}
4928,1599652974,3892757176,{'2018.05.08': True}
4929,1599743678,106086098,{'2018.05.08': True}
4930,1599743678,174415744,{'2018.05.08': True}
4931,1599743678,443009716,{'2018.05.08': True}
4932,1599743678,609301446,{'2018.05.08': True}
4933,1599743678,737056442,{'2018.05.08': True}
4934,1599743678,1222491402,{'2018.05.08': True}
4935,1599743678,1666891914,{'2018.05.08': True}
4936,1599743678,2529427087,{'2018.05.08': True}
4937,1599743678,2734040880,{'2018.05.08': True}
4938,1599743678,2940722500,{'2018.05.08': True}
4939,1599743678,3892757176,{'2018.05.08': True}
4940,1599743678,4117422969,{'2018.05.08': True}
4941,1599743678,4576344862,{'2018.05.08': True}
4942,1599743678,736829699918340096,{'2018.05.08': True}
4943,1599743678,796309949768957952,{'2018.05.08': True}
4944,1601646272,174415744,{'2018.05.08': True}
4945,1602069942,630367566,{'2018.05.24': True}
4946,1604492863,106086098,{'2018.05.08': True}
4947,1604492863,334139315,{'2018.05.24': True}
4948,1606625095,106086098,{'2018.05.08': True}
4949,1608230516,2612870692,{'2018.05.24': True}
4950,1610103654,2847233849,{'2018.05.08': True}
4951,1620173989,106086098,{'2018.05.08': True}
4952,1621357615,106086098,{'2018.05.08': True}
4953,1621357615,1222491402,{'2018.05.08': True}
4954,1621357615,1666891914,{'2018.05.08': True}
4955,1621357615,2360133031,{'2018.05.08': True}
4956,1629136958,162310009,{'2018.05.24': True}
4957,1630860224,162310009,{'2018.05.24': True}
4958,1631026052,106086098,{'2018.05.08': True}
4959,1631711966,2612870692,{'2018.05.24': True}
4960,1632690146,618131962,{'2018.05.24': True}
4961,1632690146,2612870692,{'2018.05.24': True}
4962,1632868675,106086098,{'2018.05.08': True}
4963,1632868675,450639507,{'2018.05.08': True}
4964,1632868675,3064906390,{'2018.05.08': True}
4965,1634083746,2612870692,{'2018.05.24': True}
4966,1635029690,106086098,{'2018.05.08': True}
4967,1635029690,737056442,{'2018.05.08': True}
4968,1635029690,1110823566,{'2018.05.08': True}
4969,1635029690,1222491402,{'2018.05.08': True}
4970,1635029690,1536995378,{'2018.05.08': True}
4971,1635029690,1666891914,{'2018.05.08': True}
4972,1635029690,2545544532,{'2018.05.08': True}
4973,1635029690,2734040880,{'2018.05.08': True}
4974,1635029690,3064906390,{'2018.05.08': True}
4975,1636962054,995806488,{'2018.05.24': True}
4976,1636962054,3528718637,{'2018.05.24': True}
4977,1637753119,106086098,{'2018.05.08': True}
4978,1637753119,847741204204634112,{'2018.05.08': True}
4979,1639587990,106086098,{'2018.05.08': True}
4980,1641470071,630367566,{'2018.05.24': True}
4981,1645656200,281127185,{'2018.05.24': True}
4982,1648299420,995806488,{'2018.05.24': True}
4983,1649037025,106086098,{'2018.05.08': True}
4984,1649037025,298020453,{'2018.05.24': True}
4985,1649037025,1666891914,{'2018.05.08': True}
4986,1650479899,106086098,{'2018.05.08': True}
4987,1650479899,1222491402,{'2018.05.08': True}
4988,1650479899,1666891914,{'2018.05.08': True}
4989,1650479899,2847233849,{'2018.05.08': True}
4990,1650479899,3064906390,{'2018.05.08': True}
4991,1651497018,2612870692,{'2018.05.24': True}
4992,1653144812,377901136,{'2018.05.24': True}
4993,1654806812,106086098,{'2018.05.08': True}
4994,1654806812,443551180,{'2018.05.08': True}
4995,1654806812,1110823566,{'2018.05.08': True}
4996,1654806812,1666891914,{'2018.05.08': True}
4997,1656388291,106086098,{'2018.05.08': True}
4998,1662607663,106086098,{'2018.05.08': True}
4999,1662607663,609301446,{'2018.05.08': True}
5000,1662607663,2847233849,{'2018.05.08': True}
5001,1663475569,106086098,{'2018.05.08': True}
5002,1665093331,32660008,{'2018.05.24': True}
5003,1665093331,106086098,{'2018.05.08': True}
5004,1665093331,450639507,{'2018.05.08': True}
5005,1665093331,609301446,{'2018.05.08': True}
5006,1665093331,618131962,{'2018.05.24': True}
5007,1665093331,2612870692,{'2018.05.24': True}
5008,1665093331,2940722500,{'2018.05.08': True}
5009,1665093331,3064906390,{'2018.05.08': True}
5010,1665093331,846945019311390720,{'2018.05.08': True}
5011,1666891914,106086098,{'2018.05.08': True}
5012,1666891914,174415744,{'2018.05.08': True}
5013,1666891914,192444527,{'2018.05.08': True}
5014,1666891914,262342538,{'2018.05.08': True}
5015,1666891914,431649345,{'2018.05.08': True}
5016,1666891914,443009716,{'2018.05.08': True}
5017,1666891914,443551180,{'2018.05.08': True}
5018,1666891914,458521438,{'2018.05.08': True}
5019,1666891914,494161044,{'2018.05.08': True}
5020,1666891914,533536556,{'2018.05.08': True}
5021,1666891914,564388225,{'2018.05.08': True}
5022,1666891914,609301446,{'2018.05.08': True}
5023,1666891914,625463005,{'2018.05.08': True}
5024,1666891914,737056442,{'2018.05.08': True}
5025,1666891914,1040271559,{'2018.05.08': True}
5026,1666891914,1074664664,{'2018.05.08': True}
5027,1666891914,1110823566,{'2018.05.08': True}
5028,1666891914,1222491402,{'2018.05.08': True}
5029,1666891914,1421120887,{'2018.05.08': True}
5030,1666891914,1536995378,{'2018.05.08': True}
5031,1666891914,1599743678,{'2018.05.08': True}
5032,1666891914,1893283740,{'2018.05.08': True}
5033,1666891914,1945992630,{'2018.05.08': True}
5034,1666891914,1979040049,{'2018.05.08': True}
5035,1666891914,2153317302,{'2018.05.08': True}
5036,1666891914,2207630876,{'2018.05.08': True}
5037,1666891914,2253441469,{'2018.05.08': True}
5038,1666891914,2328411684,{'2018.05.08': True}
5039,1666891914,2458484684,{'2018.05.08': True}
5040,1666891914,2482994778,{'2018.05.08': True}
5041,1666891914,2529427087,{'2018.05.08': True}
5042,1666891914,2545544532,{'2018.05.08': True}
5043,1666891914,2601258594,{'2018.05.08': True}
5044,1666891914,2734040880,{'2018.05.08': True}
5045,1666891914,2784233718,{'2018.05.08': True}
5046,1666891914,2847233849,{'2018.05.08': True}
5047,1666891914,2860492605,{'2018.05.08': True}
5048,1666891914,2880853718,{'2018.05.08': True}
5049,1666891914,2899162575,{'2018.05.08': True}
5050,1666891914,2937682529,{'2018.05.08': True}
5051,1666891914,2940722500,{'2018.05.08': True}
5052,1666891914,3026720096,{'2018.05.08': True}
5053,1666891914,3074317001,{'2018.05.08': True}
5054,1666891914,3089751640,{'2018.05.08': True}
5055,1666891914,3094162623,{'2018.05.08': True}
5056,1666891914,3120537998,{'2018.05.08': True}
5057,1666891914,3158199343,{'2018.05.08': True}
5058,1666891914,3215717779,{'2018.05.08': True}
5059,1666891914,3627550275,{'2018.05.08': True}
5060,1666891914,3892757176,{'2018.05.08': True}
5061,1666891914,4091594428,{'2018.05.08': True}
5062,1666891914,4117422969,{'2018.05.08': True}
5063,1666891914,4221322043,{'2018.05.08': True}
5064,1666891914,4415560576,{'2018.05.08': True}
5065,1666891914,4576344862,{'2018.05.08': True}
5066,1666891914,736829699918340096,{'2018.05.08': True}
5067,1666891914,781051166188765184,{'2018.05.08': True}
5068,1666891914,787747044542779392,{'2018.05.08': True}
5069,1666891914,795546530845442048,{'2018.05.08': True}
5070,1666891914,796309949768957952,{'2018.05.08': True}
5071,1666891914,803581588349091840,{'2018.05.08': True}
5072,1666891914,806720898036338688,{'2018.05.08': True}
5073,1666891914,829724575248371712,{'2018.05.08': True}
5074,1666891914,830126048641679360,{'2018.05.08': True}
5075,1666891914,835028362032742400,{'2018.05.08': True}
5076,1666891914,841682908284878848,{'2018.05.08': True}
5077,1666891914,847741204204634112,{'2018.05.08': True}
5078,1666891914,850822057038426112,{'2018.05.08': True}
5079,1666891914,856911339800932352,{'2018.05.08': True}
5080,1666891914,980793421223866368,{'2018.05.08': True}
5081,1668194076,106086098,{'2018.05.08': True}
5082,1668194076,443551180,{'2018.05.08': True}
5083,1668194076,737056442,{'2018.05.08': True}
5084,1670420490,106086098,{'2018.05.08': True}
5085,1670420490,618131962,{'2018.05.24': True}
5086,1670420490,737056442,{'2018.05.08': True}
5087,1670420490,1666891914,{'2018.05.08': True}
5088,1670894454,106086098,{'2018.05.08': True}
5089,1670894454,2612870692,{'2018.05.24': True}
5090,1670894454,870255908642856960,{'2018.05.24': True}
5091,1672861045,106086098,{'2018.05.08': True}
5092,1676170879,2529427087,{'2018.05.08': True}
5093,1679349247,618131962,{'2018.05.24': True}
5094,1686149892,106086098,{'2018.05.08': True}
5095,1689253898,3335013430,{'2018.05.24': True}
5096,1691704831,32660008,{'2018.05.24': True}
5097,1691704831,106086098,{'2018.05.08': True}
5098,1691704831,609301446,{'2018.05.08': True}
5099,1691704831,737056442,{'2018.05.08': True}
5100,1691704831,1110823566,{'2018.05.08': True}
5101,1691704831,1666891914,{'2018.05.08': True}
5102,1691704831,1979040049,{'2018.05.08': True}
5103,1691704831,2612870692,{'2018.05.24': True}
5104,1691970415,106086098,{'2018.05.08': True}
5105,1693732446,106086098,{'2018.05.08': True}
5106,1693732446,450639507,{'2018.05.08': True}
5107,1702176386,174415744,{'2018.05.08': True}
5108,1710909415,106086098,{'2018.05.08': True}
5109,1713798288,32660008,{'2018.05.24': True}
5110,1713798288,106086098,{'2018.05.08': True}
5111,1713798288,737056442,{'2018.05.08': True}
5112,1713798288,1222491402,{'2018.05.08': True}
5113,1713798288,1666891914,{'2018.05.08': True}
5114,1713798288,2360133031,{'2018.05.08': True}
5115,1713798288,2940722500,{'2018.05.08': True}
5116,1713798288,3064906390,{'2018.05.08': True}
5117,1713798288,847741204204634112,{'2018.05.08': True}
5118,1716983382,2749898057,{'2018.05.24': True}
5119,1718678106,106086098,{'2018.05.08': True}
5120,1718678106,3064906390,{'2018.05.08': True}
5121,1727958896,32660008,{'2018.05.24': True}
5122,1727958896,106086098,{'2018.05.08': True}
5123,1727958896,174415744,{'2018.05.08': True}
5124,1727958896,298020453,{'2018.05.24': True}
5125,1727958896,443009716,{'2018.05.08': True}
5126,1727958896,630367566,{'2018.05.24': True}
5127,1727958896,1110823566,{'2018.05.08': True}
5128,1727958896,1222491402,{'2018.05.08': True}
5129,1727958896,1536995378,{'2018.05.08': True}
5130,1727958896,1537318436,{'2018.05.24': True}
5131,1727958896,1666891914,{'2018.05.08': True}
5132,1727958896,2207630876,{'2018.05.08': True}
5133,1727958896,2360133031,{'2018.05.08': True}
5134,1727958896,2529427087,{'2018.05.08': True}
5135,1727958896,2847233849,{'2018.05.08': True}
5136,1727958896,3064906390,{'2018.05.08': True}
5137,1729299919,32660008,{'2018.05.24': True}
5138,1729299919,106086098,{'2018.05.08': True}
5139,1729299919,334139315,{'2018.05.24': True}
5140,1729299919,443009716,{'2018.05.08': True}
5141,1729299919,450639507,{'2018.05.08': True}
5142,1729299919,618131962,{'2018.05.24': True}
5143,1729299919,630367566,{'2018.05.24': True}
5144,1729299919,737056442,{'2018.05.08': True}
5145,1729299919,995806488,{'2018.05.24': True}
5146,1729299919,1110823566,{'2018.05.08': True}
5147,1729299919,1222491402,{'2018.05.08': True}
5148,1729299919,1536995378,{'2018.05.08': True}
5149,1729299919,1537318436,{'2018.05.24': True}
5150,1729299919,1666891914,{'2018.05.08': True}
5151,1729299919,1979040049,{'2018.05.08': True}
5152,1729299919,2207630876,{'2018.05.08': True}
5153,1729299919,2360133031,{'2018.05.08': True}
5154,1729299919,2734040880,{'2018.05.08': True}
5155,1729299919,2847233849,{'2018.05.08': True}
5156,1729299919,2940722500,{'2018.05.08': True}
5157,1729299919,3064906390,{'2018.05.08': True}
5158,1729299919,3892757176,{'2018.05.08': True}
5159,1729299919,846945019311390720,{'2018.05.08': True}
5160,1745756286,3892757176,{'2018.05.08': True}
5161,1832031217,609301446,{'2018.05.08': True}
5162,1851691922,3892757176,{'2018.05.08': True}
5163,1856624322,630367566,{'2018.05.24': True}
5164,1869148890,3528718637,{'2018.05.24': True}
5165,1874862282,106086098,{'2018.05.08': True}
5166,1885612807,106086098,{'2018.05.08': True}
5167,1885612807,609301446,{'2018.05.08': True}
5168,1885612807,737056442,{'2018.05.08': True}
5169,1885612807,1110823566,{'2018.05.08': True}
5170,1885612807,1536995378,{'2018.05.08': True}
5171,1885612807,1537318436,{'2018.05.24': True}
5172,1885612807,1979040049,{'2018.05.08': True}
5173,1885612807,2529427087,{'2018.05.08': True}
5174,1885612807,3064906390,{'2018.05.08': True}
5175,1886790302,106086098,{'2018.05.08': True}
5176,1893283740,106086098,{'2018.05.08': True}
5177,1893283740,174415744,{'2018.05.08': True}
5178,1893283740,443551180,{'2018.05.08': True}
5179,1893283740,458521438,{'2018.05.08': True}
5180,1893283740,737056442,{'2018.05.08': True}
5181,1893283740,1110823566,{'2018.05.08': True}
5182,1893283740,1222491402,{'2018.05.08': True}
5183,1893283740,1536995378,{'2018.05.08': True}
5184,1893283740,1666891914,{'2018.05.08': True}
5185,1893283740,1979040049,{'2018.05.08': True}
5186,1894890744,2336600952,{'2018.05.24': True}
5187,1897034766,1979040049,{'2018.05.08': True}
5188,1898689663,377901136,{'2018.05.24': True}
5189,1908136484,174415744,{'2018.05.08': True}
5190,1922395680,106086098,{'2018.05.08': True}
5191,1927253594,106086098,{'2018.05.08': True}
5192,1927253594,450639507,{'2018.05.08': True}
5193,1927253594,2847233849,{'2018.05.08': True}
5194,1927253594,3064906390,{'2018.05.08': True}
5195,1930695876,106086098,{'2018.05.08': True}
5196,1930695876,609301446,{'2018.05.08': True}
5197,1931342118,2612870692,{'2018.05.24': True}
5198,1934989512,344090521,{'2018.05.24': True}
5199,1938798758,174415744,{'2018.05.08': True}
5200,1938798758,630367566,{'2018.05.24': True}
5201,1938798758,1536995378,{'2018.05.08': True}
5202,1938798758,1537318436,{'2018.05.24': True}
5203,1938798758,3892757176,{'2018.05.08': True}
5204,1941077114,106086098,{'2018.05.08': True}
5205,1941077114,450639507,{'2018.05.08': True}
5206,1941077114,609301446,{'2018.05.08': True}
5207,1941077114,630367566,{'2018.05.24': True}
5208,1941077114,1110823566,{'2018.05.08': True}
5209,1941077114,1222491402,{'2018.05.08': True}
5210,1941077114,1666891914,{'2018.05.08': True}
5211,1941077114,1979040049,{'2018.05.08': True}
5212,1941077114,2940722500,{'2018.05.08': True}
5213,1941077114,3064906390,{'2018.05.08': True}
5214,1941077114,3892757176,{'2018.05.08': True}
5215,1941673615,106086098,{'2018.05.08': True}
5216,1941673615,458521438,{'2018.05.08': True}
5217,1941673615,618131962,{'2018.05.24': True}
5218,1941673615,1537318436,{'2018.05.24': True}
5219,1941673615,1666891914,{'2018.05.08': True}
5220,1941673615,2360133031,{'2018.05.08': True}
5221,1941673615,2612870692,{'2018.05.24': True}
5222,1941673615,870255908642856960,{'2018.05.08': True}
5223,1945992630,106086098,{'2018.05.08': True}
5224,1947398803,3064906390,{'2018.05.08': True}
5225,1950958082,995806488,{'2018.05.24': True}
5226,1956316291,106086098,{'2018.05.08': True}
5227,1956316291,443551180,{'2018.05.08': True}
5228,1956316291,1110823566,{'2018.05.08': True}
5229,1962218102,162310009,{'2018.05.24': True}
5230,1964170345,106086098,{'2018.05.08': True}
5231,1964170345,1222491402,{'2018.05.08': True}
5232,1972193798,106086098,{'2018.05.08': True}
5233,1972193798,1222491402,{'2018.05.08': True}
5234,1975743378,106086098,{'2018.05.08': True}
5235,1975743378,377901136,{'2018.05.24': True}
5236,1975743378,443009716,{'2018.05.08': True}
5237,1975743378,443551180,{'2018.05.08': True}
5238,1975743378,564388225,{'2018.05.08': True}
5239,1975743378,609301446,{'2018.05.08': True}
5240,1975743378,737056442,{'2018.05.08': True}
5241,1975743378,1222491402,{'2018.05.08': True}
5242,1975743378,1666891914,{'2018.05.08': True}
5243,1979040049,14668733,{'2018.05.08': True}
5244,1979040049,32660008,{'2018.05.08': True}
5245,1979040049,67318883,{'2018.05.08': True}
5246,1979040049,81094202,{'2018.05.08': True}
5247,1979040049,106086098,{'2018.05.08': True}
5248,1979040049,113954902,{'2018.05.08': True}
5249,1979040049,138348596,{'2018.05.08': True}
5250,1979040049,153019444,{'2018.05.08': True}
5251,1979040049,170012983,{'2018.05.08': True}
5252,1979040049,174415744,{'2018.05.08': True}
5253,1979040049,194475532,{'2018.05.08': True}
5254,1979040049,231187264,{'2018.05.08': True}
5255,1979040049,239496829,{'2018.05.08': True}
5256,1979040049,246973630,{'2018.05.08': True}
5257,1979040049,253616057,{'2018.05.08': True}
5258,1979040049,262342538,{'2018.05.08': True}
5259,1979040049,293976465,{'2018.05.08': True}
5260,1979040049,300277618,{'2018.05.08': True}
5261,1979040049,443551180,{'2018.05.08': True}
5262,1979040049,458521438,{'2018.05.08': True}
5263,1979040049,529401410,{'2018.05.08': True}
5264,1979040049,533536556,{'2018.05.08': True}
5265,1979040049,609301446,{'2018.05.08': True}
5266,1979040049,611652164,{'2018.05.08': True}
5267,1979040049,618131962,{'2018.05.08': True}
5268,1979040049,630367566,{'2018.05.08': True}
5269,1979040049,737056442,{'2018.05.08': True}
5270,1979040049,946886773,{'2018.05.08': True}
5271,1979040049,1040271559,{'2018.05.08': True}
5272,1979040049,1110823566,{'2018.05.08': True}
5273,1979040049,1222491402,{'2018.05.08': True}
5274,1979040049,1249100731,{'2018.05.08': True}
5275,1979040049,1400588754,{'2018.05.08': True}
5276,1979040049,1421120887,{'2018.05.08': True}
5277,1979040049,1464696452,{'2018.05.08': True}
5278,1979040049,1520474768,{'2018.05.08': True}
5279,1979040049,1524419966,{'2018.05.08': True}
5280,1979040049,1536995378,{'2018.05.08': True}
5281,1979040049,1537318436,{'2018.05.08': True}
5282,1979040049,1599743678,{'2018.05.08': True}
5283,1979040049,1666891914,{'2018.05.08': True}
5284,1979040049,2207630876,{'2018.05.08': True}
5285,1979040049,2214758677,{'2018.05.08': True}
5286,1979040049,2401795988,{'2018.05.08': True}
5287,1979040049,2445072732,{'2018.05.08': True}
5288,1979040049,2545544532,{'2018.05.08': True}
5289,1979040049,2601258594,{'2018.05.08': True}
5290,1979040049,2734040880,{'2018.05.08': True}
5291,1979040049,2820842588,{'2018.05.08': True}
5292,1979040049,2832168659,{'2018.05.08': True}
5293,1979040049,2847233849,{'2018.05.08': True}
5294,1979040049,3892757176,{'2018.05.08': True}
5295,1979040049,4117422969,{'2018.05.08': True}
5296,1979040049,4124637371,{'2018.05.08': True}
5297,1979040049,736829699918340096,{'2018.05.08': True}
5298,1979040049,795546530845442048,{'2018.05.08': True}
5299,1979040049,796309949768957952,{'2018.05.08': True}
5300,2148222070,106086098,{'2018.05.08': True}
5301,2148853786,334139315,{'2018.05.24': True}
5302,2149482223,106086098,{'2018.05.08': True}
5303,2149482223,334139315,{'2018.05.24': True}
5304,2150626906,106086098,{'2018.05.08': True}
5305,2150626906,1666891914,{'2018.05.08': True}
5306,2150626906,4576344862,{'2018.05.08': True}
5307,2151420548,106086098,{'2018.05.08': True}
5308,2151420548,737056442,{'2018.05.08': True}
5309,2151420548,2445384523,{'2018.05.24': True}
5310,2151420548,2545544532,{'2018.05.08': True}
5311,2151420548,2612870692,{'2018.05.24': True}
5312,2151530748,2612870692,{'2018.05.24': True}
5313,2153317302,32660008,{'2018.05.24': True}
5314,2153317302,106086098,{'2018.05.08': True}
5315,2153317302,458521438,{'2018.05.08': True}
5316,2153317302,564388225,{'2018.05.08': True}
5317,2153317302,609301446,{'2018.05.08': True}
5318,2153317302,737056442,{'2018.05.08': True}
5319,2153317302,1222491402,{'2018.05.08': True}
5320,2153317302,1666891914,{'2018.05.08': True}
5321,2153317302,2207630876,{'2018.05.08': True}
5322,2153317302,2360133031,{'2018.05.08': True}
5323,2153317302,2847233849,{'2018.05.08': True}
5324,2153317302,2940722500,{'2018.05.08': True}
5325,2153317302,3064906390,{'2018.05.08': True}
5326,2153317302,4415560576,{'2018.05.08': True}
5327,2153317302,847741204204634112,{'2018.05.08': True}
5328,2154639220,995806488,{'2018.05.24': True}
5329,2161690514,106086098,{'2018.05.08': True}
5330,2161690514,174415744,{'2018.05.08': True}
5331,2161690514,3892757176,{'2018.05.08': True}
5332,2162650446,618131962,{'2018.05.24': True}
5333,2163743239,2545544532,{'2018.05.08': True}
5334,2163743239,3892757176,{'2018.05.08': True}
5335,2164925971,1400588754,{'2018.05.24': True}
5336,2166431605,630367566,{'2018.05.24': True}
5337,2167155312,106086098,{'2018.05.08': True}
5338,2167155312,334139315,{'2018.05.24': True}
5339,2167155312,737056442,{'2018.05.08': True}
5340,2167155312,2360133031,{'2018.05.08': True}
5341,2167155312,3064906390,{'2018.05.08': True}
5342,2170225808,106086098,{'2018.05.08': True}
5343,2170225808,609301446,{'2018.05.08': True}
5344,2170225808,737056442,{'2018.05.08': True}
5345,2177060726,106086098,{'2018.05.08': True}
5346,2177060726,2529427087,{'2018.05.08': True}
5347,2179544291,106086098,{'2018.05.08': True}
5348,2179544291,737056442,{'2018.05.08': True}
5349,2180474104,334139315,{'2018.05.24': True}
5350,2180474104,377901136,{'2018.05.24': True}
5351,2180687802,106086098,{'2018.05.08': True}
5352,2180687802,1110823566,{'2018.05.08': True}
5353,2180687802,2940722500,{'2018.05.08': True}
5354,2180757495,618131962,{'2018.05.24': True}
5355,2182287665,2545544532,{'2018.05.08': True}
5356,2184397665,609301446,{'2018.05.08': True}
5357,2186560473,2545544532,{'2018.05.08': True}
5358,2186570064,995806488,{'2018.05.24': True}
5359,2188623945,2545544532,{'2018.05.08': True}
5360,2188877775,995806488,{'2018.05.24': True}
5361,2189225452,106086098,{'2018.05.08': True}
5362,2189225452,443551180,{'2018.05.08': True}
5363,2189225452,630367566,{'2018.05.24': True}
5364,2189225452,1110823566,{'2018.05.08': True}
5365,2189225452,2360133031,{'2018.05.08': True}
5366,2189225452,2529427087,{'2018.05.24': True}
5367,2189225452,3892757176,{'2018.05.08': True}
5368,2190662140,995806488,{'2018.05.24': True}
5369,2191576163,106086098,{'2018.05.08': True}
5370,2193918772,106086098,{'2018.05.08': True}
5371,2193918772,1666891914,{'2018.05.08': True}
5372,2193918772,3064906390,{'2018.05.08': True}
5373,2195721641,995806488,{'2018.05.24': True}
5374,2198106349,106086098,{'2018.05.08': True}
5375,2199773261,106086098,{'2018.05.08': True}
5376,2199855997,106086098,{'2018.05.08': True}
5377,2199855997,174415744,{'2018.05.08': True}
5378,2199855997,443551180,{'2018.05.08': True}
5379,2199855997,618131962,{'2018.05.24': True}
5380,2199855997,1400588754,{'2018.05.24': True}
5381,2199855997,1536995378,{'2018.05.08': True}
5382,2199855997,2529427087,{'2018.05.08': True}
5383,2199855997,2545544532,{'2018.05.08': True}
5384,2199855997,2612870692,{'2018.05.24': True}
5385,2199855997,2734040880,{'2018.05.08': True}
5386,2199855997,2940722500,{'2018.05.08': True}
5387,2199855997,846945019311390720,{'2018.05.08': True}
5388,2199855997,870255908642856960,{'2018.05.08': True}
5389,2201813046,162310009,{'2018.05.24': True}
5390,2201852326,334139315,{'2018.05.24': True}
5391,2203345282,106086098,{'2018.05.08': True}
5392,2203396100,47148388,{'2018.05.24': True}
5393,2203396100,106086098,{'2018.05.08': True}
5394,2203396100,618131962,{'2018.05.24': True}
5395,2203396100,1222491402,{'2018.05.08': True}
5396,2203396100,1536995378,{'2018.05.08': True}
5397,2203396100,2545544532,{'2018.05.08': True}
5398,2203396100,2734040880,{'2018.05.08': True}
5399,2203396100,3892757176,{'2018.05.08': True}
5400,2203396100,870255908642856960,{'2018.05.08': True}
5401,2205627536,174415744,{'2018.05.08': True}
5402,2207627077,106086098,{'2018.05.08': True}
5403,2207630876,106086098,{'2018.05.08': True}
5404,2207630876,245972450,{'2018.05.08': True}
5405,2207630876,293675480,{'2018.05.08': True}
5406,2207630876,533536556,{'2018.05.08': True}
5407,2207630876,625463005,{'2018.05.08': True}
5408,2207630876,1222491402,{'2018.05.08': True}
5409,2207630876,1537318436,{'2018.05.08': True}
5410,2207630876,1666891914,{'2018.05.08': True}
5411,2207630876,2153317302,{'2018.05.08': True}
5412,2207630876,2360133031,{'2018.05.08': True}
5413,2207630876,2381971674,{'2018.05.08': True}
5414,2207630876,2482994778,{'2018.05.08': True}
5415,2207630876,2529427087,{'2018.05.08': True}
5416,2207630876,2847233849,{'2018.05.08': True}
5417,2207630876,2880853718,{'2018.05.08': True}
5418,2207630876,3026720096,{'2018.05.08': True}
5419,2207630876,4091594428,{'2018.05.08': True}
5420,2207630876,4221322043,{'2018.05.08': True}
5421,2207630876,841682908284878848,{'2018.05.08': True}
5422,2207630876,847741204204634112,{'2018.05.08': True}
5423,2209150952,995806488,{'2018.05.24': True}
5424,2209254542,995806488,{'2018.05.24': True}
5425,2210764542,995806488,{'2018.05.24': True}
5426,2211103573,174415744,{'2018.05.08': True}
5427,2212743424,106086098,{'2018.05.08': True}
5428,2212743424,443551180,{'2018.05.08': True}
5429,2212743424,609301446,{'2018.05.08': True}
5430,2212743424,1110823566,{'2018.05.08': True}
5431,2212743424,1666891914,{'2018.05.08': True}
5432,2212743424,1979040049,{'2018.05.08': True}
5433,2212743424,3064906390,{'2018.05.08': True}
5434,2212743424,847741204204634112,{'2018.05.08': True}
5435,2213126028,2612870692,{'2018.05.24': True}
